32,USA,m
32,USA,m
24.0,USA,m
56,USA,m
21,USA,f
27.0,GBR,m
62,USA,f
42,USA,f
23.0,USA,f
52,USA,f
23.0,USA,m
24.0,USA,m
52,USA,m
27.0,USA,m
27,IND,f
21,USA,f
28,USA,m
29.0,USA,f
44,USA,m
25.0,USA,m
29.0,USA,m
26,USA,f
31,USA,f
32.0,USA,m
43.0,USA,m
33,USA,f
21,USA,m
25.0,USA,m
52.0,USA,m
38.0,USA,f
40.0,USA,f
35,USA,f
23.0,USA,f
22,USA,m
64,USA,f
54,USA,f
36,USA,f
19,USA,m
38,USA,f
27,USA,m
88.0,USA,f
33,IND,m
27.0,USA,f
32.0,USA,f
33.0,USA,m
45.0,USA,m
40,MYS,m
20,USA,f
19.0,GBR,f
31.0,USA,f
30.0,IND,m
25.0,IND,m
29,USA,f
24,USA,f
54.0,USA,f
34,USA,f
47,USA,f
42.0,USA,m
25,USA,f
27.0,USA,m
19,USA,m
21.0,USA,m
31,USA,f
27.0,USA,f
28,USA,m
29,USA,m
71,USA,f
35,USA,m
28,USA,m
22,USA,f
48,USA,f
42.0,IND,m
37,USA,f
41,USA,f
26,USA,m
26,PHL,f
32,USA,f
43,VEN,m
40.0,USA,f
27.0,USA,m
33,USA,m
25,USA,m
38,IND,m
29.0,USA,m
46,USA,f
53.0,USA,m
,USA,f
23.0,USA,f
25.0,USA,m
22,USA,m
31,USA,f
50,JAM,m
31.0,USA,m
26,USA,m
37.0,USA,m
24.0,USA,m
19,USA,m
55.0,USA,f
22.0,USA,f
29.0,USA,m
26.0,USA,m
18,USA,f
26.0,USA,m
47.0,USA,m
24,USA,f
23,IND,f
40,USA,m
20,LTU,f
25,USA,f
24.0,USA,m
34,USA,m
35,USA,f
29,USA,f
41,USA,m
33,USA,f
34.0,USA,m
23.0,USA,m
43,USA,f
23,USA,m
25.0,IND,f
21.0,USA,m
24,USA,m
29.0,USA,f
28,USA,m
33.0,USA,f
27,USA,f
32.0,USA,f
33,USA,f
23,USA,f
27,USA,f
31.0,USA,f
32.0,USA,f
24,USA,m
25,USA,f
52,USA,f
23,CZE,f
23,IND,f
37,USA,f
27.0,USA,f
28.0,USA,m
46,USA,m
26,USA,f
29,USA,m
36,USA,m
53,USA,m
31.0,USA,m
28,USA,m
31,USA,f
33,USA,f
25,USA,m
35,USA,f
32.0,USA,f
21,USA,f
25,USA,f
30.0,USA,f
22.0,NZL,m
33.0,USA,m
31.0,NZL,f
23.0,USA,f
36,USA,f
34.0,USA,m
31.0,USA,f
34.0,USA,f
27,USA,m
18.0,USA,m
23.0,USA,m
42,IND,m
34,USA,m
32.0,USA,o
64,USA,m
57,USA,f
51,USA,f
37,IND,m
28,USA,f
25,USA,f
38,USA,f
32,USA,f
55,USA,f
24.0,USA,m
44.0,USA,f
41,USA,f
34,USA,m
54,USA,f
22,USA,m
36.0,USA,m
33,USA,f
19.0,USA,m
51,USA,f
27.0,USA,f
51,USA,f
34,USA,f
26,USA,m
28,USA,m
23.0,USA,m
54,USA,m
20.0,USA,m
26,USA,m
27.0,USA,m
26,USA,m
27,IND,m
27,USA,m
22.0,USA,m
30,USA,f
28,USA,m
22.0,USA,m
35,USA,m
31,USA,m
29.0,IND,m
38.0,USA,m
46,USA,f
19.0,USA,m
41,USA,m
46,USA,f
59,USA,f
22,USA,f
47,USA,f
24,USA,m
46,USA,f
24.0,IND,m
28.0,USA,m
36.0,USA,f
23,USA,m
27,USA,f
28,USA,f
23,USA,m
36.0,USA,f
19.0,USA,f
29,USA,f
29,USA,f
22,USA,f
18,USA,m
31.0,USA,m
22,USA,m
31,USA,m
36,USA,f
58.0,USA,m
27,USA,f
32,USA,f
27.0,USA,m
62,USA,f
25,USA,f
37,USA,f
24.0,NGA,m
30,USA,m
56,USA,m
41,USA,f
23,USA,f
33.0,USA,f
33.0,IND,f
50,USA,f
24.0,IND,f
63,USA,f
20.0,USA,f
21,USA,f
19,USA,f
27,USA,f
36.0,USA,m
23.0,USA,m
52.0,USA,m
29,USA,f
35,USA,f
69,USA,f
32,USA,f
40,USA,m
38.0,USA,f
33,USA,f
21,USA,f
34.0,USA,f
20,USA,m
35.0,USA,f
35,USA,m
25,USA,f
42,USA,f
64,USA,m
49,USA,f
30,USA,f
30,IND,f
24.0,USA,f
24,USA,m
27.0,USA,m
39,USA,m
54.0,USA,f
26,USA,m
36,USA,f
24,USA,m
38,USA,m
31,USA,m
42.0,USA,f
31.0,USA,m
30,USA,m
22.0,USA,m
56,USA,f
30.0,USA,f
19,USA,m
22,AUS,m
45.0,USA,f
40,IND,f
23.0,USA,m
26,USA,f
33.0,USA,m
27.0,USA,m
36,USA,f
25,IND,m
26.0,USA,m
21,USA,m
38,USA,f
34,USA,m
27,USA,m
34,USA,f
26,FRA,m
31,USA,m
23.0,IND,f
27.0,USA,f
44.0,USA,m
20,USA,m
27,USA,f
45.0,USA,f
38,USA,f
30.0,USA,f
24,IND,m
29.0,USA,m
28,USA,f
42.0,IND,m
36,USA,m
36.0,USA,m
37.0,USA,f
44,USA,f
19,USA,f
35.0,USA,f
33,IND,m
24.0,USA,m
29,USA,m
32.0,USA,f
31.0,IND,m
32.0,USA,m
24,USA,m
37.0,CAN,f
58,USA,f
38,USA,m
43.0,USA,f
28.0,USA,m
48.0,USA,f
26.0,USA,m
20.0,USA,f
42.0,USA,m
30,USA,f
31,USA,m
40.0,USA,f
22,USA,m
32,USA,f
25.0,USA,m
40,USA,f
30.0,USA,m
29.0,USA,m
19.0,USA,m
45,USA,f
24.0,USA,m
30.0,USA,m
30.0,USA,m
60.0,USA,f
26.0,USA,f
28.0,IND,m
24,USA,m
34.0,USA,m
30,USA,m
37,USA,f
34.0,USA,m
46,USA,f
22.0,PAK,m
25,USA,m
21,IND,m
31,USA,f
40,USA,m
43.0,USA,m
24.0,USA,f
36.0,USA,m
60.0,USA,f
28.0,USA,m
41.0,USA,m
38,USA,f
46,USA,m
38.0,USA,f
47.0,USA,m
28,MEX,m
30.0,USA,m
51,USA,m
25.0,USA,f
42.0,USA,f
25,USA,f
27.0,USA,m
25,USA,m
33,USA,m
26,USA,m
51,USA,f
53,USA,f
30,USA,m
23,USA,f
29,USA,m
30,PHL,f
22,USA,m
41,IND,m
24,USA,f
24.0,USA,f
66,IND,f
27,USA,f
25.0,USA,f
32,USA,f
37.0,USA,m
25.0,USA,m
21.0,USA,f
37,USA,m
31,USA,f
37.0,USA,m
38.0,USA,m
34,USA,f
27.0,USA,f
48.0,USA,f
40,USA,f
20,GBR,m
22,USA,m
22.0,USA,m
69,USA,f
51,USA,m
24,IND,m
42.0,USA,f
46.0,USA,f
21.0,USA,f
51.0,USA,m
30,USA,f
22.0,USA,f
30,USA,m
24.0,USA,o
33,USA,f
24,USA,m
18.0,IND,m
30,USA,f
20.0,USA,m
37.0,USA,f
21,USA,m
42,USA,m
25,USA,m
23,USA,m
29,USA,f
27.0,USA,f
26,USA,o
22,USA,m
31.0,USA,m
28,IND,m
26,USA,f
22,USA,m
49,USA,m
26,USA,m
34,USA,f
21,USA,f
27.0,USA,m
50,USA,m
24,MEX,m
43.0,USA,f
27.0,USA,m
29.0,USA,m
26,USA,f
23.0,USA,f
49,USA,m
49.0,USA,f
39.0,USA,f
22,USA,f
42,USA,f
19,USA,f
34.0,USA,m
30.0,USA,m
18,USA,m
32,USA,m
31,USA,f
49,USA,m
29,USA,f
30,USA,f
35.0,USA,f
43,USA,f
32,USA,f
45,USA,f
34,USA,f
34,USA,f
52.0,USA,m
25,USA,m
24,USA,f
27,USA,f
24,USA,f
42,USA,m
33.0,IND,m
29,USA,f
22.0,USA,f
29,IND,m
35,USA,m
19.0,USA,m
49,USA,f
50,USA,f
41,USA,f
31.0,AUS,m
29.0,USA,f
35,IND,m
37.0,USA,f
33,USA,m
38.0,USA,f
26,USA,m
32.0,USA,m
35,USA,f
20.0,USA,m
31.0,USA,f
53,USA,f
38.0,USA,m
26.0,USA,m
44,USA,m
32,USA,m
39,IND,f
33.0,USA,f
33.0,USA,m
23,USA,f
50,USA,f
38,USA,f
25.0,USA,m
34,IND,f
24.0,USA,m
31,USA,m
57,USA,f
54,USA,f
24,USA,f
61.0,USA,f
26,USA,m
32,USA,m
37,USA,m
30,USA,m
21,USA,m
29.0,IND,m
34,USA,f
47,USA,m
23,USA,f
66,USA,f
21,IND,m
25.0,USA,m
22,USA,m
28,USA,f
35,USA,m
42,USA,m
32,USA,m
27,USA,m
46,USA,f
29.0,USA,m
33,USA,m
46,USA,f
29,USA,m
36.0,MLT,m
41.0,USA,f
22.0,USA,m
52.0,USA,f
25,USA,f
26.0,USA,f
62.0,USA,m
20.0,IND,m
54,USA,f
36,IND,f
44,USA,f
24,USA,m
67.0,USA,m
43,IND,f
33,USA,m
24.0,USA,m
29.0,USA,m
22,IND,m
25,USA,m
33,USA,m
24,USA,f
28,USA,m
56,USA,f
28,USA,f
39.0,USA,f
52,USA,f
47.0,USA,m
34.0,USA,f
25.0,USA,f
33,USA,m
54.0,USA,f
22,USA,m
42.0,USA,f
27.0,USA,m
45.0,USA,m
32,USA,f
35,USA,f
34,IDN,m
48,USA,f
25,USA,f
24,SVN,m
28,IND,f
46,USA,f
18.0,USA,m
25,USA,f
25,USA,m
75,USA,f
76.0,USA,m
26,USA,f
35.0,USA,f
32,USA,f
26.0,USA,m
30.0,USA,m
46.0,USA,f
28.0,USA,f
18,USA,f
37.0,USA,f
29,USA,f
30.0,IND,m
31,USA,f
35,USA,m
32,USA,f
34.0,IND,f
28,USA,m
43.0,USA,f
31.0,USA,m
25,USA,f
29,IND,m
71,USA,f
38.0,USA,m
21.0,USA,m
30.0,USA,m
37,USA,m
36,USA,f
43,USA,m
29.0,USA,m
56,USA,f
26,USA,m
24,USA,m
33,USA,f
23,USA,m
32,USA,m
27,USA,f
22,USA,f
54,USA,f
31.0,USA,f
31,USA,f
24,IND,m
36.0,MEX,f
20,USA,f
20.0,UMI,m
62,USA,f
19,USA,f
62.0,USA,m
50,USA,m
35,USA,f
26,USA,f
66,USA,f
60.0,USA,f
21,USA,m
28.0,USA,f
25,USA,f
21,LTU,m
23,USA,f
21.0,USA,m
29,USA,m
32,BRA,m
29,USA,f
28.0,USA,f
59.0,USA,m
31,IND,m
32,USA,f
30,USA,m
33,IND,m
48.0,IND,m
37,USA,f
31,USA,f
21,USA,m
34,USA,f
27,USA,m
36,IND,f
50.0,USA,f
35.0,IND,m
25,USA,f
37,USA,m
26.0,USA,m
27,USA,m
35.0,USA,f
21,IND,f
24,USA,m
20,USA,f
34.0,USA,f
39,USA,m
52,USA,m
29.0,USA,m
40,USA,f
25.0,USA,m
32.0,IND,m
30,USA,m
43,USA,f
28,USA,f
29.0,USA,f
36,USA,f
26.0,USA,m
28,IND,m
31,USA,m
22,IND,m
27.0,USA,m
19.0,USA,m
30.0,USA,m
35.0,USA,m
25,USA,f
25,USA,m
34,IND,m
26,USA,f
25,IND,m
26.0,USA,m
57,USA,m
44.0,USA,f
31,IND,f
22.0,USA,m
36,USA,m
32,USA,f
23.0,USA,f
30,IND,m
18.0,USA,m
28.0,USA,f
44,USA,f
35,USA,f
65.0,USA,f
30.0,USA,m
39.0,USA,f
31,USA,m
24.0,IND,m
26.0,IND,f
21,USA,m
32,BRA,m
34,USA,m
63.0,USA,f
34,USA,m
28,USA,f
34.0,USA,f
28.0,USA,m
31,USA,m
23,USA,m
23,USA,f
24.0,USA,m
29,NGA,f
26,USA,f
33,USA,m
37.0,SGP,m
35,USA,m
29.0,USA,m
27.0,USA,m
20,IND,m
32,USA,m
32.0,USA,f
46,IND,m
37.0,IND,m
34,USA,f
21.0,IND,m
39,USA,f
27,IND,m
66,USA,f
26.0,USA,m
36.0,USA,m
22,USA,m
40,USA,f
36,USA,m
24,USA,m
36.0,,f
31.0,USA,f
26.0,USA,m
29,USA,m
58,USA,f
35,USA,m
22,USA,f
29,USA,f
21,USA,m
35.0,USA,m
64,USA,f
26.0,USA,f
29,USA,m
38,USA,m
38,USA,f
31.0,USA,m
42,IND,m
32.0,USA,m
32.0,USA,m
23,USA,f
23,IND,m
22,USA,f
52,USA,m
65,USA,m
47.0,USA,f
27.0,USA,f
31,USA,f
35.0,USA,m
47,USA,f
23,IND,f
73.0,USA,m
28,USA,m
64,USA,f
24,USA,f
25.0,USA,f
41.0,USA,m
25.0,VEN,f
29,USA,f
28,USA,f
33,USA,m
21.0,USA,f
27.0,IND,f
33,USA,f
44.0,IND,f
73.0,USA,m
33,USA,m
62.0,USA,m
23.0,USA,m
29.0,USA,f
29,USA,m
28,USA,m
30.0,USA,f
26,USA,f
28.0,IND,f
26.0,USA,m
49.0,USA,f
31,USA,f
52,USA,m
19,USA,m
28,VEN,m
30,USA,m
30,USA,f
32,USA,m
24,USA,m
62,USA,m
39,USA,f
39,USA,f
35,USA,f
52,USA,m
45.0,USA,f
20,IND,m
43,USA,f
29,USA,m
26.0,USA,f
27,USA,m
25,IND,m
19,USA,m
26.0,USA,f
25,USA,f
33,USA,m
30,USA,f
24.0,USA,f
31,USA,m
35,IND,m
38.0,ARG,m
52,USA,f
55,USA,f
21,USA,m
40,USA,f
26,USA,m
34,USA,f
23,USA,m
41,USA,f
27.0,USA,m
38,USA,m
30,USA,m
23.0,USA,m
30,USA,f
30.0,USA,f
31.0,USA,f
23,USA,f
27,USA,m
50,USA,f
50.0,USA,f
24,USA,m
53,USA,f
25.0,USA,f
35,IND,m
60.0,USA,f
23,USA,f
52,USA,f
29.0,USA,f
28.0,USA,m
32.0,USA,f
30.0,BRA,f
24,BRA,m
42,IND,m
30,USA,m
33,USA,m
29,USA,f
31,JPN,f
34,USA,f
26,USA,f
29,USA,f
25,USA,f
34,USA,m
26.0,USA,m
45,USA,f
45,USA,m
37,USA,m
26.0,USA,f
26,USA,f
41.0,USA,f
32,USA,f
26,USA,m
23,USA,f
24,USA,m
54.0,USA,f
22.0,USA,f
34,USA,m
25,USA,f
25,USA,m
46,USA,m
34,USA,f
30.0,USA,f
26.0,USA,m
31.0,USA,f
41,VEN,f
30.0,IND,f
22,USA,m
24,USA,m
48,USA,m
26,USA,f
24,USA,f
32.0,USA,f
27,USA,m
37.0,USA,m
28.0,USA,f
43.0,USA,f
36,USA,f
29.0,USA,m
24,USA,f
23,USA,f
34,USA,m
64.0,USA,f
32,USA,m
39,USA,m
30,USA,m
46,USA,f
34,USA,m
25,USA,f
36,USA,m
64,USA,m
20,USA,m
31,USA,f
55,USA,f
49,USA,f
27,USA,f
26,USA,f
61.0,USA,f
44.0,USA,f
19,USA,m
59,IND,m
29.0,USA,f
24.0,USA,f
47,USA,f
32,USA,f
39.0,USA,f
37,USA,f
71.0,USA,f
26.0,USA,m
29,IND,m
33,USA,m
41,USA,f
26.0,GBR,m
27.0,USA,m
24,USA,m
34,USA,f
28,USA,m
55,USA,f
34,USA,m
55,USA,f
36,USA,m
33,USA,m
26.0,USA,m
23,USA,m
32,USA,m
29.0,USA,m
32,USA,m
29,USA,f
35,USA,m
32.0,USA,m
54.0,USA,f
36,USA,m
30,USA,m
29,USA,f
64,USA,f
24.0,GBR,m
28.0,USA,f
21,USA,m
42.0,USA,m
42,USA,f
52,USA,m
22.0,USA,m
26,USA,f
25,USA,f
22,USA,m
27,USA,f
49,USA,f
22,SAU,m
33.0,USA,m
19,USA,m
26,USA,m
31,USA,f
27.0,USA,f
26,USA,m
63,USA,m
24,USA,m
28,USA,f
21,IND,m
32,USA,m
40.0,USA,f
35,IND,m
61.0,USA,f
33.0,USA,f
32,USA,f
23,USA,m
26.0,USA,m
53,USA,m
27,USA,f
50.0,USA,f
24,USA,m
20,IND,f
23.0,USA,f
26.0,USA,m
24.0,USA,f
60,USA,f
27,USA,f
23.0,USA,m
25.0,USA,m
36,IND,m
52,USA,m
34.0,CAN,f
30,USA,m
36.0,USA,f
24.0,USA,f
44,USA,f
29.0,IND,m
21,USA,m
27.0,USA,f
21.0,IND,f
33.0,USA,m
54,IND,m
38,USA,m
59.0,USA,m
34,COL,m
40,USA,m
25,USA,m
32,USA,f
28.0,USA,m
30,USA,m
22,USA,m
36,USA,f
54,USA,f
44.0,USA,f
22,USA,f
48.0,USA,f
34,USA,f
27,USA,m
31.0,USA,m
51,USA,f
19.0,USA,f
60,USA,f
33,USA,f
26,USA,f
26,USA,m
25.0,USA,f
45.0,USA,f
36.0,USA,m
26.0,USA,m
38,USA,f
31,USA,f
24,USA,f
41,USA,f
33,AUS,f
45,USA,f
32,IND,f
22.0,COL,f
30,USA,f
35,USA,f
34,USA,m
29.0,USA,f
35.0,USA,f
19,POL,m
46,IND,f
29.0,USA,m
38,USA,f
28.0,USA,f
38.0,USA,m
45.0,USA,m
28.0,USA,f
,,
51,USA,f
27.0,USA,f
28,USA,m
25,USA,m
26,USA,f
25.0,USA,m
32,USA,m
33,USA,f
26,IND,m
25,USA,m
21,ZAF,f
44,IND,m
28.0,USA,f
56.0,USA,f
30.0,NGA,m
31,IND,m
32,USA,m
27,USA,m
25.0,USA,f
51,USA,f
27,USA,m
35,USA,f
23.0,USA,f
44.0,USA,m
18.0,USA,m
31,USA,m
28.0,USA,m
38,USA,m
29,USA,f
35,GBR,f
30,USA,m
26.0,USA,m
35,USA,m
35.0,USA,f
27.0,IND,m
40.0,IND,m
62.0,USA,f
34,USA,f
26.0,USA,f
42,USA,f
25,VEN,m
30,USA,f
23,USA,m
42.0,USA,f
35,USA,m
33.0,USA,m
20,USA,m
25,USA,f
47,USA,f
27.0,DZA,f
27.0,IND,f
27,USA,f
25,IND,f
38,IND,f
28,USA,f
26.0,USA,m
27,USA,m
30.0,PRT,f
58,VEN,m
30.0,USA,m
22,USA,m
39,USA,f
26,USA,f
28.0,USA,f
46.0,USA,f
26,USA,f
36.0,IND,f
25.0,USA,m
23.0,USA,f
30.0,USA,f
29.0,USA,m
26,USA,f
40.0,USA,f
26,USA,f
21,USA,f
25.0,USA,f
21,USA,f
29.0,USA,m
40,USA,m
36.0,USA,m
26,USA,f
20,USA,f
54,USA,f
56,USA,f
63.0,CAN,m
27,USA,m
32.0,USA,m
21.0,USA,m
25,IND,m
33,USA,m
62.0,USA,f
22,USA,m
19.0,USA,f
47,USA,f
23,USA,m
19,USA,m
30.0,USA,f
39,IND,f
29,IND,f
50,USA,f
26.0,USA,m
38.0,USA,f
29,USA,m
28.0,IND,m
26.0,ASM,f
32,IND,m
41,BGR,f
72,USA,f
23,USA,f
21.0,USA,f
26.0,USA,f
36,USA,f
26,USA,f
47.0,USA,m
40,IND,f
55.0,USA,f
26.0,USA,f
22.0,IND,f
31,USA,f
41,USA,f
30.0,USA,f
28.0,USA,f
25.0,USA,f
35,BEL,m
27,USA,f
19.0,USA,f
32,USA,m
23,USA,f
31,USA,m
20,IND,m
26,USA,f
41,USA,m
28,USA,m
32.0,USA,f
23,USA,f
47.0,USA,m
29.0,USA,m
22.0,IND,m
29,USA,f
47,USA,f
27,USA,f
34,USA,f
62,USA,m
37,USA,m
24.0,USA,f
23.0,USA,f
33.0,USA,f
38,USA,f
27,USA,m
28,USA,m
30,USA,m
62.0,USA,f
26.0,USA,f
45.0,USA,f
31,USA,m
27.0,USA,f
22.0,USA,o
42.0,USA,f
22.0,USA,m
31.0,USA,f
55.0,USA,f
27.0,USA,f
26,USA,m
23,GBR,m
26.0,USA,f
34,USA,f
35,USA,m
24,USA,m
49,USA,f
29,USA,f
32.0,USA,f
28.0,USA,m
33,USA,f
29,USA,f
56.0,USA,m
30.0,USA,f
26,USA,f
51.0,USA,m
45.0,USA,m
33,USA,f
53,USA,f
42.0,IND,m
31,USA,m
31,IND,m
49,USA,f
39.0,USA,f
28,DEU,f
27,USA,f
19,USA,m
25,USA,f
27.0,USA,m
20,USA,f
32.0,USA,f
26,USA,m
33,USA,f
19.0,IND,m
28,IND,m
48,USA,f
27,USA,f
40,USA,f
26,USA,f
38,USA,f
34.0,USA,f
56,USA,f
28,USA,m
30,USA,f
39.0,USA,m
54.0,USA,f
23,USA,f
31,USA,f
32.0,CAN,m
30,USA,f
35,USA,f
26.0,USA,f
36.0,USA,f
31,USA,m
41,USA,f
24,JAM,f
45,USA,m
28.0,USA,m
25.0,USA,m
32,USA,m
20.0,USA,f
,THA,f
25,USA,f
36,USA,f
25,USA,f
34,USA,m
31.0,USA,m
22.0,USA,f
25.0,USA,f
40.0,USA,f
28,USA,f
28,IND,m
26.0,USA,m
28,USA,m
24.0,USA,f
35,CAN,f
36,USA,f
20,USA,f
24,USA,m
20,IND,m
44.0,USA,f
35.0,USA,m
19.0,PRT,m
23.0,USA,f
27.0,USA,f
20,USA,m
18.0,USA,m
20,USA,m
31,USA,f
23.0,USA,m
31,USA,f
50,USA,f
30,USA,f
28,USA,m
21.0,CAN,m
34,USA,m
29,USA,m
27,EST,m
24,USA,f
28.0,USA,m
32,USA,m
27.0,GBR,m
24.0,USA,m
42,USA,m
22,USA,m
31.0,USA,m
34.0,USA,f
21.0,USA,m
19,USA,m
54,USA,f
28.0,USA,
24.0,USA,m
38.0,USA,m
27.0,USA,m
32.0,USA,f
30.0,USA,f
34,USA,f
28.0,USA,f
20.0,USA,f
43.0,IND,m
35,USA,f
25.0,USA,m
,,m
22,USA,f
27,USA,f
28,USA,m
26,USA,m
31.0,USA,f
36,USA,f
24,IND,m
30.0,USA,f
41,SRB,m
20,USA,f
32.0,USA,m
55.0,USA,f
38.0,USA,f
30.0,USA,f
20,VEN,m
19,USA,m
25.0,,f
54,USA,f
55,USA,f
27,IND,m
27.0,USA,m
48.0,USA,f
27.0,USA,f
27.0,USA,m
24,USA,f
50,USA,f
61,USA,m
,USA,f
33.0,USA,f
26.0,USA,m
27.0,USA,f
29.0,USA,m
26.0,USA,m
25,USA,f
33,ECU,m
24.0,USA,m
46.0,USA,f
49,USA,m
34,USA,f
27,USA,f
42,USA,f
27.0,USA,m
28.0,USA,m
36,USA,f
61,USA,m
33,USA,f
51,USA,m
60,USA,f
27,USA,f
35.0,USA,f
25.0,USA,m
44,USA,f
21.0,USA,f
20.0,USA,m
21,USA,f
32.0,USA,f
22.0,USA,m
22.0,USA,m
33,IND,f
27.0,USA,f
41,USA,f
22,USA,m
39.0,USA,f
21.0,USA,f
31,IND,f
37.0,CAN,
20.0,USA,f
22,USA,f
65.0,USA,f
23,USA,m
60,USA,f
42.0,USA,f
22.0,USA,f
48,USA,m
32,USA,f
25.0,USA,m
23.0,ZMB,f
22,USA,m
51.0,USA,f
28,USA,f
28.0,IND,m
48.0,USA,f
25.0,USA,f
22,USA,m
26.0,IND,m
22.0,USA,m
18.0,USA,f
36.0,USA,m
41.0,USA,m
45.0,USA,m
27,USA,m
33.0,USA,f
22,USA,m
49,USA,f
23,USA,m
42,USA,m
31.0,USA,m
35,USA,f
33,USA,f
34,USA,m
30,USA,m
52,USA,m
56.0,USA,f
37.0,USA,f
29,IND,f
38,USA,f
44.0,USA,f
30,USA,f
35,USA,m
24.0,USA,f
37,USA,f
18,USA,m
30.0,USA,m
32,USA,m
26.0,USA,m
18,USA,m
21.0,USA,m
23.0,UGA,m
34,USA,f
45,USA,f
32,USA,f
29.0,USA,m
31,DZA,m
34,USA,m
32,USA,m
49.0,USA,m
19.0,USA,m
45.0,USA,f
23.0,USA,f
45.0,USA,m
29.0,USA,f
30,USA,f
19,USA,m
48,USA,f
55,USA,f
28,USA,m
63,USA,f
33.0,USA,o
,USA,
69,USA,f
38,USA,f
42,USA,m
33.0,USA,f
24,USA,f
29,USA,m
32.0,USA,f
22,LTU,m
22.0,VEN,m
37.0,USA,m
24,IND,f
37,USA,f
24,USA,f
25.0,USA,m
39,USA,f
22.0,CHL,m
30,CAN,m
30.0,USA,f
43.0,USA,m
22.0,USA,m
52,USA,f
40,USA,f
29,USA,f
32,USA,m
41.0,USA,f
64,USA,f
23.0,USA,m
27,USA,m
26.0,USA,m
26.0,USA,m
54.0,USA,f
31,TUR,m
29.0,USA,m
33.0,USA,f
28.0,USA,f
22.0,USA,f
35,USA,f
51.0,USA,f
30,USA,f
37.0,,m
56,USA,f
29.0,USA,f
27.0,USA,f
23,IND,m
27.0,USA,m
29.0,USA,f
24,USA,m
36,USA,f
37.0,,f
49,USA,f
38.0,USA,f
42.0,USA,f
35.0,USA,f
36.0,USA,f
23,USA,f
28.0,USA,f
63.0,USA,m
28,USA,m
26,USA,m
31.0,USA,f
31.0,USA,f
21,USA,f
33,USA,m
23.0,USA,m
62,USA,f
35,USA,f
26.0,USA,f
22,USA,m
50,USA,f
31.0,USA,m
21.0,USA,f
57,USA,m
44,USA,f
45,USA,f
21.0,USA,m
41.0,USA,f
26,USA,m
25,USA,m
43.0,USA,m
31,USA,m
23,USA,f
41.0,USA,m
41.0,COL,m
27.0,USA,f
21.0,USA,m
33,USA,f
18.0,SGP,f
35.0,USA,m
43,USA,f
35.0,USA,m
30,USA,f
19,USA,m
24.0,USA,f
37.0,USA,m
44,USA,m
21,USA,m
30.0,USA,f
26.0,USA,m
35.0,USA,f
47,IND,f
25,USA,f
30,USA,f
33,USA,f
40.0,USA,m
24,USA,f
31,USA,f
35,USA,f
33.0,USA,f
32,USA,f
43,USA,m
28,IND,m
36,IND,m
24.0,USA,f
49,CHL,m
24.0,,f
20.0,USA,m
38,USA,m
51,USA,f
27,IND,m
31.0,USA,m
67.0,USA,f
52.0,USA,f
23.0,USA,f
39,USA,m
27.0,USA,f
38.0,USA,f
40.0,USA,f
31,USA,m
54.0,USA,m
34,USA,f
60.0,USA,m
26,USA,m
29.0,USA,f
68,USA,f
29,USA,f
33.0,USA,f
25,USA,m
29.0,USA,m
30,USA,m
31,USA,m
31.0,USA,m
,,
36,USA,f
26,USA,f
27.0,USA,f
33,USA,f
23,USA,m
34.0,IND,m
28.0,USA,f
36,USA,f
24,USA,f
22.0,USA,f
58.0,USA,f
32,USA,f
36.0,USA,m
21,IND,m
62,USA,m
22,USA,f
,USA,f
30.0,USA,m
33.0,USA,f
30,USA,f
35.0,USA,f
20.0,USA,m
25.0,IND,m
55,USA,f
57,USA,m
33,USA,f
24.0,USA,f
29,USA,m
36.0,USA,m
19,USA,m
31.0,USA,m
21.0,USA,f
47.0,USA,m
33,USA,m
26,USA,m
30,USA,f
20.0,USA,f
46.0,USA,m
36,USA,f
27,USA,m
31,IND,m
27.0,USA,f
26.0,USA,f
21,USA,m
27.0,USA,m
29,USA,m
26,USA,f
26.0,USA,f
35,IND,m
26.0,USA,f
45,TTO,f
33.0,USA,f
30.0,USA,f
27,USA,m
22.0,USA,f
27.0,USA,m
28.0,USA,f
56.0,IND,m
27.0,USA,m
27,USA,f
30.0,USA,m
71.0,USA,m
52.0,USA,f
35.0,USA,m
23,USA,m
19,GBR,m
51,USA,f
22.0,USA,f
40,USA,f
27,IND,f
24,CAN,f
42.0,GBR,f
35,USA,f
50.0,ESP,m
34,USA,f
20,USA,f
31.0,USA,f
27,USA,f
29,USA,f
30,USA,m
25.0,USA,f
34,USA,m
37.0,USA,f
45.0,USA,f
29,USA,m
20,USA,f
39.0,USA,m
26.0,USA,m
25,IND,m
27,USA,m
32,USA,f
41.0,USA,f
23.0,USA,f
40,USA,m
40.0,USA,f
33.0,USA,f
38.0,USA,f
20,USA,m
31,USA,f
36,USA,m
21,USA,f
32.0,USA,m
33,USA,m
23.0,USA,f
31,MDA,f
26,USA,m
62.0,USA,m
39,USA,f
23,USA,f
21,USA,f
21.0,USA,m
24.0,USA,f
28.0,FIN,m
50,USA,f
38,USA,f
22.0,USA,f
34,USA,m
37.0,USA,m
21,USA,f
30.0,USA,f
38,USA,f
25.0,USA,f
21,USA,m
26,USA,f
22,USA,f
41,USA,m
44.0,USA,m
33,USA,f
25.0,USA,f
38.0,USA,m
25.0,IND,m
31.0,USA,m
24,USA,f
51.0,USA,f
50,USA,
24.0,USA,f
